ensembl_gene_id	percentage_gene_gc_content
ENSG00000101180.15	0.670909771621116
ENSG00000101181.17	0.550969475907084
ENSG00000101182.14	0.504571428571429
ENSG00000101187.15	0.58899037274747
ENSG00000101188.4	0.642199669577531
ENSG00000101189.6	0.546206400575333
ENSG00000101190.12	0.518626309662398
ENSG00000101191.16	0.540170167909043
ENSG00000101193.7	0.489398528775422
ENSG00000101194.17	0.605687375475457
ENSG00000101197.12	0.654289372599232
ENSG00000101198.14	0.638305847076462
ENSG00000101199.12	0.616966580976864
ENSG00000101200.5	0.718901453957997
ENSG00000101203.16	0.610260616001458
ENSG00000101204.16	0.632093402117839
ENSG00000101210.11	0.660692464358452
ENSG00000101213.6	0.575161180861893
ENSG00000101216.10	0.60399405141279
ENSG00000101220.17	0.657142857142857
ENSG00000101222.12	0.639480519480519
ENSG00000101224.17	0.594343996291145
ENSG00000101230.5	0.49633629001157
ENSG00000101236.16	0.491914449660929
ENSG00000101246.19	0.620951881473712
ENSG00000101247.17	0.405293058057365
ENSG00000101251.12	0.431952662721893
ENSG00000101255.10	0.592894583576005
ENSG00000101265.15	0.48845285639868
ENSG00000101266.18	0.42681976763879
ENSG00000101276.15	0.584216101694915
ENSG00000101278.6	0.549905838041431
ENSG00000101280.7	0.542985457656116
ENSG00000101282.8	0.601845018450184
ENSG00000101290.13	0.475994282350963
ENSG00000101292.7	0.545454545454545
ENSG00000101294.17	0.518093475242943
ENSG00000101298.14	0.616570327552986
ENSG00000101306.10	0.598118279569892
ENSG00000101307.15	0.498604498440322
ENSG00000101310.16	0.473660205245154
ENSG00000101311.15	0.481433103190894
ENSG00000101323.4	0.43556555993247
ENSG00000101327.8	0.500878117316473
ENSG00000101331.15	0.639350599149594
ENSG00000101333.16	0.416521739130435
ENSG00000101335.9	0.605104572846508
ENSG00000101336.13	0.539133247089263
ENSG00000101337.15	0.528347183748846
ENSG00000101342.9	0.506462984723854
ENSG00000101343.14	0.415590102912196
ENSG00000101346.13	0.494086523498288
ENSG00000101347.9	0.422253796288074
ENSG00000101349.16	0.450598498681274
ENSG00000101350.7	0.476486973619531
ENSG00000101353.14	0.501547189272821
ENSG00000101361.16	0.544646165246388
ENSG00000101363.12	0.516381418092909
ENSG00000101365.20	0.551227113361901
ENSG00000101367.8	0.43842927945101
ENSG00000101384.12	0.49032049903205
ENSG00000101391.20	0.477118458506678
ENSG00000101400.5	0.64730999146029
ENSG00000101405.3	0.678362573099415
ENSG00000101407.12	0.480017861129716
ENSG00000101412.12	0.624850179784259
ENSG00000101413.11	0.464888405008165
ENSG00000101417.11	0.498689498514765
ENSG00000101421.3	0.534021871202916
ENSG00000101425.13	0.506571087216249
ENSG00000101435.4	0.511991657977059
ENSG00000101438.3	0.614607614607615
ENSG00000101439.8	0.47956698240866
ENSG00000101440.9	0.574550128534704
ENSG00000101441.4	0.584553928095872
ENSG00000101442.9	0.531384015594542
ENSG00000101443.17	0.546309696092619
ENSG00000101444.12	0.542116076014381
ENSG00000101445.9	0.54578125
ENSG00000101446.7	0.460084033613445
ENSG00000101447.14	0.511515151515151
ENSG00000101448.13	0.453510740621994
ENSG00000101452.14	0.473630831643002
ENSG00000101457.12	0.544344131704727
ENSG00000101460.12	0.632236095346198
ENSG00000101463.5	0.593256059009484
ENSG00000101464.10	0.462107208872458
ENSG00000101470.9	0.589041095890411
ENSG00000101473.16	0.511749347258486
ENSG00000101474.11	0.54319478402608
ENSG00000101489.19	0.529240661359461
ENSG00000101493.10	0.538882803943045
ENSG00000101542.9	0.510560815731974
ENSG00000101544.8	0.490751739351773
ENSG00000101546.12	0.507254164427727
ENSG00000101557.14	0.396024720227159
ENSG00000101558.13	0.384848484848485
ENSG00000101574.14	0.362334032145353
ENSG00000101577.9	0.497941176470588
ENSG00000101596.15	0.370004020908725
ENSG00000101605.12	0.482202616367508
ENSG00000101608.12	0.450539291217257
ENSG00000101624.10	0.401266645014615
ENSG00000101638.13	0.508835265057952
ENSG00000101639.18	0.422886577113423
ENSG00000101654.17	0.407619593239759
ENSG00000101665.9	0.57699185376515
ENSG00000101670.11	0.461256863941428
ENSG00000101680.14	0.484942036290323
ENSG00000101695.8	0.412415488629379
ENSG00000101745.16	0.366634018935684
ENSG00000101746.15	0.44294003868472
ENSG00000101751.10	0.384964628867068
ENSG00000101752.11	0.379746835443038
ENSG00000101773.18	0.417992535847574
ENSG00000101782.14	0.410902255639098
ENSG00000101811.13	0.528120713305898
ENSG00000101812.12	0.464399574920298
ENSG00000101825.7	0.502706014500153
ENSG00000101842.13	0.425311753780844
ENSG00000101843.18	0.391622610817405
ENSG00000101844.17	0.431499829176631
ENSG00000101846.6	0.430608802330931
ENSG00000101849.16	0.491531016278047
ENSG00000101850.12	0.528962188254224
ENSG00000101856.9	0.444502344971339
ENSG00000101868.10	0.425189393939394
ENSG00000101871.14	0.428187197417967
ENSG00000101882.9	0.422979478084621
ENSG00000101883.4	0.569570871261378
ENSG00000101888.11	0.372389033942559
ENSG00000101890.4	0.47092084006462
ENSG00000101892.11	0.421747328724073
ENSG00000101898.6	0.444776119402985
ENSG00000101901.11	0.400586223742062
ENSG00000101911.12	0.428208846990573
ENSG00000101916.11	0.398345968297726
ENSG00000101928.12	0.375700934579439
ENSG00000101935.9	0.411448741559239
ENSG00000101938.14	0.438520408163265
ENSG00000101940.17	0.548072044647387
ENSG00000101945.16	0.584916864608076
ENSG00000101951.16	0.481025641025641
ENSG00000101955.14	0.496728736789129
ENSG00000101958.13	0.416105575006733
ENSG00000101966.12	0.404321329639889
ENSG00000101972.18	0.396360083058507
ENSG00000101974.14	0.419468070743891
ENSG00000101977.20	0.387309847878303
ENSG00000101981.11	0.391349661281918
ENSG00000101986.11	0.646822584455469
ENSG00000101997.12	0.613275039745628
ENSG00000102001.12	0.557736720554272
ENSG00000102003.10	0.556279961649089
ENSG00000102007.10	0.506645817044566
ENSG00000102010.14	0.423378474697078
ENSG00000102021.10	0.406485234510712
ENSG00000102024.17	0.39717004147353
ENSG00000102030.15	0.591944327288064
ENSG00000102032.12	0.611084103062713
ENSG00000102034.16	0.559777571825765
ENSG00000102038.15	0.396516158606463
ENSG00000102043.15	0.455787203450755
ENSG00000102048.15	0.481591197630131
ENSG00000102053.12	0.424064376037808
ENSG00000102054.17	0.44629329004329
ENSG00000102055.6	0.506818181818182
ENSG00000102057.9	0.556053039435164
ENSG00000102076.9	0.570975416336241
ENSG00000102078.15	0.433034230641409
ENSG00000102081.14	0.369660275815674
ENSG00000102096.9	0.532415791379935
ENSG00000102098.17	0.401379966690459
ENSG00000102100.15	0.5543391188251
ENSG00000102103.15	0.58066211245402
ENSG00000102104.8	0.502725968436155
ENSG00000102109.8	0.690388848129127
ENSG00000102119.10	0.613366336633663
ENSG00000102125.15	0.601143825460707
ENSG00000102128.8	0.566569484936832
ENSG00000102144.14	0.434869375907112
ENSG00000102145.13	0.607333333333333
ENSG00000102158.19	0.401480872069107
ENSG00000102172.15	0.517592592592593
ENSG00000102174.8	0.401629072681704
ENSG00000102178.12	0.59467680608365
ENSG00000102181.20	0.517355085039917
ENSG00000102189.16	0.351822660098522
ENSG00000102195.9	0.551512045105074
ENSG00000102218.5	0.361819616092559
ENSG00000102221.13	0.463889429628188
ENSG00000102225.15	0.549356223175966
ENSG00000102226.9	0.563674321503132
ENSG00000102230.13	0.480648064806481
ENSG00000102239.4	0.401341334274621
ENSG00000102241.11	0.477678571428571
ENSG00000102243.12	0.495781959766385
ENSG00000102245.7	0.444689047881123
ENSG00000102265.11	0.587280986372485
ENSG00000102271.13	0.385871433482296
ENSG00000102287.18	0.470765709529754
ENSG00000102290.22	0.385468615649183
ENSG00000102302.7	0.619883040935672
ENSG00000102309.12	0.447519321864872
ENSG00000102312.21	0.576552640318831
ENSG00000102313.8	0.524104056758232
ENSG00000102316.16	0.551360544217687
ENSG00000102317.17	0.481104261592066
ENSG00000102349.17	0.40700509864775
ENSG00000102359.6	0.461844197138315
ENSG00000102362.15	0.453419493807216
ENSG00000102383.13	0.404398826979472
ENSG00000102384.13	0.41009025688498
ENSG00000102385.12	0.488457310370099
ENSG00000102387.15	0.431098010316875
ENSG00000102390.10	0.46044962531224
ENSG00000102393.10	0.450989010989011
ENSG00000102401.19	0.442793111582921
ENSG00000102409.9	0.439006024096386
ENSG00000102445.18	0.466175266175266
ENSG00000102452.16	0.448468271334792
ENSG00000102466.15	0.372556145068682
ENSG00000102468.10	0.384068278805121
ENSG00000102471.14	0.355426511814177
ENSG00000102524.11	0.373978424321674
ENSG00000102531.16	0.39698623018966
ENSG00000102539.5	0.668280871670702
ENSG00000102543.14	0.417809992234015
ENSG00000102547.18	0.421094686376348
ENSG00000102554.13	0.462625224762394
ENSG00000102572.14	0.512296100024841
ENSG00000102575.11	0.608770126755738
ENSG00000102580.14	0.398676444285459
ENSG00000102595.19	0.363726095003085
ENSG00000102606.18	0.498130523453433
ENSG00000102678.6	0.398766248072263
ENSG00000102683.7	0.451970443349754
ENSG00000102699.5	0.447697368421053
ENSG00000102710.19	0.372724778194457
ENSG00000102738.7	0.392655367231638
ENSG00000102743.14	0.514425694066413
ENSG00000102753.9	0.402771569065713
ENSG00000102755.11	0.423649240073208
ENSG00000102760.12	0.535852713178295
ENSG00000102763.17	0.42643783571335
ENSG00000102780.16	0.382899628252788
ENSG00000102781.13	0.386921653300432
ENSG00000102786.14	0.373907248422126
ENSG00000102794.9	0.47220946256316
ENSG00000102796.10	0.53531914893617
ENSG00000102802.9	0.508424599831508
ENSG00000102804.14	0.470882832518053
ENSG00000102805.14	0.396072587007978
ENSG00000102837.6	0.425957887469796
ENSG00000102854.15	0.658984375
ENSG00000102858.12	0.603385849887465
ENSG00000102870.5	0.572531624774109
ENSG00000102871.15	0.642773665757694
ENSG00000102878.16	0.639620965353864
ENSG00000102879.15	0.638267296243071
ENSG00000102882.11	0.620059961842464
ENSG00000102886.14	0.599153886832364
ENSG00000102890.14	0.624077669902913
ENSG00000102891.3	0.585034013605442
ENSG00000102893.15	0.39291152089325
ENSG00000102897.9	0.476760367381019
ENSG00000102898.11	0.525802310654686
ENSG00000102900.12	0.465966235632184
ENSG00000102901.12	0.579888066437985
ENSG00000102904.14	0.56723779854621
ENSG00000102908.20	0.402414486921529
ENSG00000102910.13	0.43517123631616
ENSG00000102921.7	0.506824850108432
ENSG00000102924.11	0.55011565150347
ENSG00000102931.7	0.464037122969838
ENSG00000102934.9	0.482798165137615
ENSG00000102935.11	0.556852284094698
ENSG00000102962.4	0.527483782861045
ENSG00000102967.11	0.530270192168762
ENSG00000102970.10	0.580645161290323
ENSG00000102974.15	0.463141340672302
ENSG00000102977.14	0.618678250077567
ENSG00000102978.12	0.512944162436548
ENSG00000102981.9	0.639784946236559
ENSG00000102984.14	0.577895355673133
ENSG00000102996.4	0.654446707399864
ENSG00000103005.11	0.510586811857229
ENSG00000103018.16	0.398232652469941
ENSG00000103021.9	0.48894887801586
ENSG00000103023.11	0.503787878787879
ENSG00000103024.7	0.692041522491349
ENSG00000103034.14	0.604125634912408
ENSG00000103035.10	0.448175182481752
ENSG00000103037.11	0.49389523434423
ENSG00000103042.8	0.56458303533114
ENSG00000103043.14	0.594006766553891
ENSG00000103044.10	0.542635658914729
ENSG00000103047.7	0.478286299166545
ENSG00000103051.18	0.50731299623903
ENSG00000103056.11	0.604521350823332
ENSG00000103061.12	0.477529164276152
ENSG00000103064.14	0.481549815498155
ENSG00000103066.12	0.579749103942652
ENSG00000103067.13	0.581520762178681
ENSG00000103089.8	0.585239402256786
ENSG00000103091.14	0.487688388877096
ENSG00000103111.14	0.507778738115817
ENSG00000103121.8	0.410453016195916
ENSG00000103126.14	0.637638573527448
ENSG00000103145.10	0.645498953244941
ENSG00000103148.15	0.615372976244515
ENSG00000103150.5	0.550151599529732
ENSG00000103152.11	0.638771824202288
ENSG00000103154.9	0.601984126984127
ENSG00000103160.11	0.424450854226758
ENSG00000103168.16	0.613412228796844
ENSG00000103174.12	0.572574762946754
ENSG00000103175.10	0.512919749573136
ENSG00000103184.11	0.551181102362205
ENSG00000103187.7	0.520851818988465
ENSG00000103194.15	0.452882156206964
ENSG00000103196.11	0.526804770872567
ENSG00000103197.17	0.617802914501172
ENSG00000103199.13	0.585924207269915
ENSG00000103200.6	0.703389830508475
ENSG00000103202.12	0.613079019073569
ENSG00000103222.18	0.544554455445545
ENSG00000103226.17	0.500846023688663
ENSG00000103227.18	0.622859225069841
ENSG00000103241.6	0.511945392491468
ENSG00000103245.13	0.619182816936181
ENSG00000103248.18	0.541017047938219
ENSG00000103249.17	0.637270599827565
ENSG00000103253.18	0.673538868923775
ENSG00000103254.9	0.720228809152366
ENSG00000103257.8	0.610326659641728
ENSG00000103260.8	0.664138678223185
ENSG00000103264.17	0.578367406118602
ENSG00000103266.10	0.656303972366149
ENSG00000103269.13	0.672505307855626
ENSG00000103274.10	0.559079283887468
ENSG00000103275.19	0.614009711747081
ENSG00000103310.10	0.485085432956849
ENSG00000103313.12	0.545133845196099
ENSG00000103316.10	0.5193019566367
ENSG00000103319.11	0.501246882793017
ENSG00000103326.11	0.66946287717541
ENSG00000103335.22	0.622033297910025
ENSG00000103342.12	0.416936891993016
ENSG00000103343.12	0.504867872044506
ENSG00000103351.12	0.481020774557579
ENSG00000103353.15	0.490544146652744
ENSG00000103355.13	0.636363636363636
ENSG00000103356.15	0.519895287958115
ENSG00000103363.14	0.617021276595745
ENSG00000103365.15	0.490827359980561
ENSG00000103375.10	0.584095707248417
ENSG00000103381.11	0.447717458359038
ENSG00000103404.14	0.449030540068237
ENSG00000103415.11	0.554178750329554
ENSG00000103423.13	0.518031395842172
ENSG00000103426.12	0.642463958060288
ENSG00000103429.10	0.486025903203817
ENSG00000103449.11	0.5
ENSG00000103460.16	0.456171735241503
ENSG00000103472.10	0.446939674152356
ENSG00000103479.15	0.420491803278689
ENSG00000103485.17	0.555738605161999
ENSG00000103489.11	0.516448564158488
ENSG00000103490.13	0.610475617098134
ENSG00000103494.13	0.391781706627916
ENSG00000103495.13	0.659817351598174
ENSG00000103496.14	0.585581167238843
ENSG00000103502.13	0.577142857142857
ENSG00000103507.13	0.606506584043377
ENSG00000103510.19	0.551684356252884
ENSG00000103512.14	0.510740677092284
ENSG00000103522.15	0.563929028717761
ENSG00000103528.16	0.491775006633059
ENSG00000103534.16	0.488346629125606
ENSG00000103540.16	0.372904752514297
ENSG00000103544.14	0.472304699498311
ENSG00000103546.18	0.535603148453231
ENSG00000103549.21	0.608462363942971
ENSG00000103550.13	0.503027960314392
ENSG00000103569.9	0.438021638330757
ENSG00000103591.12	0.449517349334725
ENSG00000103599.19	0.409819921215532
ENSG00000103642.11	0.415659617321249
ENSG00000103647.12	0.568534267133567
ENSG00000103653.16	0.633698030634573
ENSG00000103657.13	0.464727613909576
ENSG00000103671.9	0.438277511961722
ENSG00000103707.9	0.422494172494172
ENSG00000103710.10	0.585653104925054
ENSG00000103723.13	0.51624945103206
ENSG00000103740.9	0.491616038882139
ENSG00000103742.11	0.569165378670788
ENSG00000103769.9	0.391411474832805
ENSG00000103811.16	0.550746775288527
ENSG00000103832.10	0.525356125356125
ENSG00000103852.12	0.459173715029278
ENSG00000103855.17	0.588776614940455
ENSG00000103876.12	0.520199916701374
ENSG00000103888.16	0.527621047106679
ENSG00000103932.11	0.566988362191314
ENSG00000103942.12	0.44528430371127
ENSG00000103966.10	0.523670516563016
ENSG00000103978.15	0.396788990825688
ENSG00000103994.17	0.441109111729102
ENSG00000103995.13	0.412463271302644
ENSG00000104043.14	0.404382653530982
ENSG00000104044.15	0.527432555319794
ENSG00000104047.14	0.390686241945127
ENSG00000104055.15	0.522721013494905
ENSG00000104059.4	0.576916140667268
ENSG00000104064.17	0.395455346133521
ENSG00000104067.16	0.428317798490901
ENSG00000104081.13	0.552230585643473
ENSG00000104093.13	0.399507496197581
ENSG00000104112.8	0.419004524886878
ENSG00000104129.9	0.558750443734469
ENSG00000104131.12	0.380907668231612
ENSG00000104133.14	0.424112039146208
ENSG00000104140.6	0.609970674486804
ENSG00000104142.10	0.601383057545073
ENSG00000104147.8	0.467637540453074
ENSG00000104154.6	0.408769973987365
ENSG00000104164.10	0.400910158543746
ENSG00000104177.17	0.352811544750124
ENSG00000104205.13	0.424312635156009
ENSG00000104213.12	0.492320464923205
ENSG00000104218.14	0.390078917700113
ENSG00000104219.12	0.394506310319228
ENSG00000104221.12	0.530072463768116
ENSG00000104228.12	0.525415788240806
ENSG00000104231.10	0.413383958234457
ENSG00000104237.9	0.410790283506842
ENSG00000104267.9	0.425812529439472
ENSG00000104290.10	0.349532167984333
ENSG00000104299.14	0.493170234454638
ENSG00000104312.7	0.418671799807507
ENSG00000104313.18	0.426629857719261
ENSG00000104320.13	0.374269005847953
ENSG00000104321.10	0.397679159479379
ENSG00000104324.15	0.461961238067689
ENSG00000104325.6	0.394639292842886
ENSG00000104327.7	0.364107593163351
ENSG00000104331.8	0.391756649986832
ENSG00000104332.11	0.5059861373661
ENSG00000104341.16	0.471379418204567
ENSG00000104343.19	0.355225522552255
ENSG00000104356.10	0.462695795548228
ENSG00000104361.9	0.419717806751206
ENSG00000104365.14	0.491237434391958
ENSG00000104368.17	0.489573889392566
ENSG00000104369.4	0.464138876199178
ENSG00000104371.4	0.520134228187919
ENSG00000104375.16	0.377947130269112
ENSG00000104381.12	0.419792694965449
ENSG00000104388.14	0.370357269189954
ENSG00000104408.9	0.372522897585346
ENSG00000104412.7	0.34144406241735
ENSG00000104413.16	0.439384615384615
ENSG00000104415.14	0.452601156069364
ENSG00000104419.14	0.543214903797211
ENSG00000104427.11	0.329107868930878
ENSG00000104432.13	0.367040094339623
ENSG00000104435.13	0.429720575783235
ENSG00000104442.9	0.392867582578193
ENSG00000104447.12	0.408417630057803
ENSG00000104450.12	0.427695351137488
ENSG00000104472.9	0.44410784610724
ENSG00000104490.17	0.462695846804278
ENSG00000104497.13	0.362689804772234
ENSG00000104499.6	0.509574468085106
ENSG00000104517.12	0.436530378295759
ENSG00000104518.10	0.652462861610633
ENSG00000104522.15	0.64053009387079
ENSG00000104524.13	0.628236744759556
ENSG00000104529.17	0.619595314164004
ENSG00000104537.16	0.46242774566474
ENSG00000104549.11	0.422764227642276
ENSG00000104611.11	0.48191899710704
ENSG00000104613.11	0.442131314601834
ENSG00000104626.14	0.410493343774471
ENSG00000104635.13	0.490492653414002
ENSG00000104643.9	0.406179009541118
ENSG00000104660.18	0.427965320051651
ENSG00000104671.7	0.409274193548387
ENSG00000104679.10	0.581749049429658
ENSG00000104687.13	0.48563829787234
ENSG00000104689.9	0.513724161301254
ENSG00000104691.14	0.445135219148275
ENSG00000104695.12	0.434455270150576
ENSG00000104714.13	0.513160600452396
ENSG00000104722.13	0.541200639123488
ENSG00000104723.20	0.381695568400771
ENSG00000104728.15	0.479429206819867
ENSG00000104731.13	0.570636127762369
ENSG00000104738.17	0.481141545963
ENSG00000104755.14	0.377280550774527
ENSG00000104756.15	0.403604836869724
ENSG00000104760.16	0.400787640109058
ENSG00000104763.18	0.404734035635323
ENSG00000104765.15	0.403529138611563
ENSG00000104774.12	0.576665426125791
ENSG00000104783.12	0.595657276995305
ENSG00000104804.7	0.562053571428571
ENSG00000104805.15	0.600965201930404
ENSG00000104808.7	0.612395929694727
ENSG00000104812.14	0.581252943947244
ENSG00000104814.12	0.592208449279029
ENSG00000104818.14	0.629802095459837
ENSG00000104823.8	0.582488852857722
ENSG00000104824.17	0.533939305087231
ENSG00000104825.16	0.603270223752151
ENSG00000104826.13	0.642857142857143
ENSG00000104827.12	0.655644241733181
ENSG00000104833.11	0.613387189844201
ENSG00000104835.14	0.599814298978644
ENSG00000104848.1	0.577767612076853
ENSG00000104852.14	0.613791631084543
ENSG00000104853.15	0.605087014725569
ENSG00000104856.13	0.636243822075783
ENSG00000104859.14	0.598458730480633
ENSG00000104863.11	0.623502567027952
ENSG00000104866.10	0.617410200690272
ENSG00000104870.12	0.596453390845914
ENSG00000104872.10	0.578204743320324
ENSG00000104879.4	0.586602293301147
ENSG00000104880.17	0.603528468323978
ENSG00000104881.15	0.603537360890302
ENSG00000104883.7	0.61118690313779
ENSG00000104884.15	0.595193798449612
ENSG00000104885.17	0.624467707594038
ENSG00000104886.11	0.615037593984962
ENSG00000104888.9	0.571428571428571
ENSG00000104889.6	0.523456790123457
ENSG00000104892.16	0.607827038861522
ENSG00000104894.11	0.574861812064408
ENSG00000104897.9	0.648372686662412
ENSG00000104899.7	0.71356783919598
ENSG00000104901.6	0.614647501711157
ENSG00000104903.4	0.636421930105803
ENSG00000104904.12	0.630384167636787
ENSG00000104907.12	0.599286563614744
ENSG00000104915.14	0.633630289532294
ENSG00000104918.7	0.625
ENSG00000104921.14	0.58343533251734
ENSG00000104936.17	0.622180127432409
ENSG00000104938.16	0.52557796360059
ENSG00000104941.7	0.619945033372595
ENSG00000104946.12	0.578714436248683
ENSG00000104951.15	0.610612563402263
ENSG00000104953.19	0.612814895947426
ENSG00000104957.13	0.587541578469912
ENSG00000104960.15	0.645253270714525
ENSG00000104964.14	0.61117402793507
ENSG00000104967.6	0.565868263473054
ENSG00000104969.9	0.596948171533807
ENSG00000104970.11	0.494829268292683
ENSG00000104972.15	0.571086261980831
ENSG00000104973.17	0.562247951086249
ENSG00000104974.11	0.510175634234737
ENSG00000104976.11	0.632
ENSG00000104979.8	0.558773424190801
ENSG00000104980.7	0.599222585924714
ENSG00000104983.8	0.632921174652241
ENSG00000104998.3	0.580688723835247
ENSG00000105011.8	0.568576388888889
ENSG00000105048.16	0.616305849838784
ENSG00000105053.10	0.535116374030216
ENSG00000105058.11	0.521082769390942
ENSG00000105063.18	0.613398146741607
ENSG00000105072.8	0.557792354670889
ENSG00000105085.10	0.603377110694184
ENSG00000105088.8	0.6296
ENSG00000105122.12	0.6472975859859
ENSG00000105127.8	0.531657355679702
ENSG00000105131.7	0.600294985250737
ENSG00000105135.15	0.597862867319679
ENSG00000105136.20	0.464035964035964
ENSG00000105137.12	0.644892812105927
ENSG00000105141.5	0.486416928796111
ENSG00000105143.12	0.533873921004447
ENSG00000105146.12	0.561601642710472
ENSG00000105171.9	0.503346516580468
ENSG00000105173.13	0.531372549019608
ENSG00000105176.17	0.41660530191458
ENSG00000105185.11	0.462050599201065
ENSG00000105186.15	0.528325907065563
ENSG00000105193.8	0.503265462927391
ENSG00000105197.10	0.528288236145276
ENSG00000105198.10	0.469760900140647
ENSG00000105202.8	0.53612517257248
ENSG00000105204.13	0.648496240601504
ENSG00000105205.6	0.453543307086614
ENSG00000105219.9	0.629521016617791
ENSG00000105220.15	0.551404494382022
ENSG00000105221.16	0.568540073162621
ENSG00000105223.19	0.589699074074074
ENSG00000105227.14	0.624761574475464
ENSG00000105229.6	0.624245748765771
ENSG00000105245.9	0.587841318907779
ENSG00000105246.5	0.603582554517134
ENSG00000105248.15	0.594254937163375
ENSG00000105251.10	0.651725364638919
ENSG00000105254.11	0.600420926037282
ENSG00000105255.10	0.603342976534876
ENSG00000105258.8	0.610717100078802
ENSG00000105261.7	0.649263721552878
ENSG00000105270.14	0.58695652173913
ENSG00000105278.10	0.625504710632571
ENSG00000105281.12	0.611644657863145
ENSG00000105287.12	0.608703635695924
ENSG00000105289.14	0.62271757173346
ENSG00000105290.11	0.610229759299781
ENSG00000105298.13	0.637096774193548
ENSG00000105321.13	0.621326397919376
ENSG00000105323.16	0.538743695552499
ENSG00000105325.13	0.637021716649431
ENSG00000105327.17	0.643710691823899
ENSG00000105329.9	0.620753551575046
ENSG00000105339.10	0.524130879345603
ENSG00000105341.18	0.524766035151792
ENSG00000105352.10	0.581378299120235
ENSG00000105355.8	0.584429434767152
ENSG00000105357.16	0.584488067744419
ENSG00000105364.13	0.590663390663391
ENSG00000105366.15	0.527909176915799
ENSG00000105369.9	0.610113107119095
ENSG00000105370.7	0.588056680161943
ENSG00000105371.9	0.601962158374212
ENSG00000105372.7	0.568833903658858
ENSG00000105373.18	0.595955813518068
ENSG00000105374.9	0.585026737967914
ENSG00000105376.4	0.664874551971326
ENSG00000105379.9	0.500766166104812
ENSG00000105383.14	0.471297071129707
ENSG00000105388.15	0.498955535660997
ENSG00000105392.15	0.529460857953597
ENSG00000105393.15	0.557345607978519
ENSG00000105397.13	0.604458880850436
ENSG00000105398.3	0.435832913940614
ENSG00000105401.8	0.61361394278198
ENSG00000105402.7	0.596334988867957
ENSG00000105404.10	0.619809904952476
ENSG00000105409.18	0.593087326765737
ENSG00000105419.17	0.614017961733698
ENSG00000105426.16	0.609340338587274
ENSG00000105427.9	0.615257048092869
ENSG00000105428.5	0.650070126227209
ENSG00000105429.12	0.636035877594091
ENSG00000105438.8	0.571745890715238
ENSG00000105443.14	0.579030392259964
ENSG00000105447.12	0.592920353982301
ENSG00000105464.3	0.689573924995091
ENSG00000105467.8	0.610483870967742
ENSG00000105472.12	0.676650782845473
ENSG00000105479.15	0.590369853454292
ENSG00000105483.17	0.442456629491945
ENSG00000105486.13	0.571167883211679
ENSG00000105492.15	0.548775748153906
ENSG00000105497.7	0.443212547322877
ENSG00000105499.13	0.503704823831846
ENSG00000105501.12	0.576694915254237
ENSG00000105507.2	0.512325116588941
ENSG00000105509.10	0.65417224453369
ENSG00000105514.7	0.531356124066108
ENSG00000105516.10	0.583129584352078
ENSG00000105518.13	0.579078455790785
ENSG00000105519.15	0.584085916524286
ENSG00000105520.10	0.626947754353804
ENSG00000105523.3	0.65361803084223
ENSG00000105538.9	0.640636297903109
ENSG00000105549.10	0.587912087912088
ENSG00000105550.9	0.563498098859316
ENSG00000105552.14	0.60377772896991
ENSG00000105556.11	0.544149137170928
ENSG00000105559.11	0.592313684757206
ENSG00000105568.17	0.533817399489041
ENSG00000105576.15	0.587423531085503
ENSG00000105583.10	0.55893536121673
ENSG00000105605.7	0.617142857142857
ENSG00000105607.12	0.571808510638298
ENSG00000105609.16	0.573321932449765
ENSG00000105610.5	0.657355679702048
ENSG00000105612.8	0.544579321892005
ENSG00000105613.9	0.62589928057554
ENSG00000105617.3	0.614785992217899
ENSG00000105618.13	0.591470258136925
ENSG00000105619.13	0.612096774193548
ENSG00000105639.18	0.583736973433143
ENSG00000105640.12	0.586617521973348
ENSG00000105641.3	0.593647316538883
ENSG00000105642.15	0.636021100226074
ENSG00000105643.9	0.620444252749623
ENSG00000105647.16	0.640804597701149
ENSG00000105649.9	0.596259625962596
ENSG00000105650.22	0.587534372135655
ENSG00000105655.18	0.654384896467722
ENSG00000105656.12	0.595455467640495
ENSG00000105662.15	0.619095477386935
ENSG00000105664.10	0.62915188648823
ENSG00000105668.7	0.56588579795022
ENSG00000105669.13	0.63050259965338
ENSG00000105671.11	0.616546762589928
ENSG00000105672.14	0.659851301115242
ENSG00000105675.8	0.604525584983286
ENSG00000105676.13	0.605133267522211
ENSG00000105677.11	0.58592132505176
ENSG00000105679.8	0.583936800526662
ENSG00000105694.3	0.460567823343849
ENSG00000105695.14	0.63172133919513
ENSG00000105696.8	0.625666412795126
ENSG00000105697.8	0.543521594684385
ENSG00000105698.15	0.615912762520194
ENSG00000105699.16	0.634087791495199
ENSG00000105700.10	0.532344357976654
ENSG00000105701.15	0.626809097174363
ENSG00000105705.15	0.572068707991038
ENSG00000105707.13	0.62189349112426
ENSG00000105708.8	0.404883011190234
ENSG00000105711.11	0.555611159764794
ENSG00000105717.13	0.593578700078308
ENSG00000105722.9	0.639757207890744
ENSG00000105723.11	0.553320407174018
ENSG00000105726.16	0.623209169054441
ENSG00000105732.12	0.604586369481354
ENSG00000105737.9	0.617271639409653
ENSG00000105738.10	0.605611998064828
ENSG00000105750.14	0.388603256212511
ENSG00000105755.7	0.623441396508728
ENSG00000105767.2	0.593054318788958
ENSG00000105771.13	0.544089819603885
